scenario,index,action_id,channel,status,declared_duty_ids,actual_duty_ids,scope_equal,error_type,error
actual_participation,3470,swap:CV_D_chongqing_1#T1:C035<->EV_D_chongqing_1#T1:C033,mixed_fleet,APPLIED,CV_D_chongqing_1|EV_D_chongqing_1,CV_D_chongqing_1|EV_D_chongqing_1,True,,
actual_participation,3471,swap:CV_D_chongqing_1#T1:C035<->EV_D_chongqing_1#T1:C031,mixed_fleet,APPLIED,CV_D_chongqing_1|EV_D_chongqing_1,CV_D_chongqing_1|EV_D_chongqing_1,True,,
actual_participation,3472,swap:CV_D_chongqing_1#T1:C040<->EV_D_chongqing_1#T1:C050,mixed_fleet,APPLIED,CV_D_chongqing_1|EV_D_chongqing_1,CV_D_chongqing_1|EV_D_chongqing_1,True,,
actual_participation,3473,swap:CV_D_chongqing_1#T1:C040<->EV_D_chongqing_1#T1:C043,mixed_fleet,APPLIED,CV_D_chongqing_1|EV_D_chongqing_1,CV_D_chongqing_1|EV_D_chongqing_1,True,,
actual_participation,3474,swap:CV_D_chongqing_1#T1:C040<->EV_D_chongqing_1#T1:C038,mixed_fleet,APPLIED,CV_D_chongqing_1|EV_D_chongqing_1,CV_D_chongqing_1|EV_D_chongqing_1,True,,
actual_participation,3475,swap:CV_D_chongqing_1#T1:C040<->EV_D_chongqing_1#T1:C046,mixed_fleet,APPLIED,CV_D_chongqing_1|EV_D_chongqing_1,CV_D_chongqing_1|EV_D_chongqing_1,True,,
actual_participation,3476,swap:CV_D_chongqing_1#T1:C040<->EV_D_chongqing_1#T1:C029,mixed_fleet,APPLIED,CV_D_chongqing_1|EV_D_chongqing_1,CV_D_chongqing_1|EV_D_chongqing_1,True,,
actual_participation,3477,swap:CV_D_chongqing_1#T1:C040<->EV_D_chongqing_1#T1:C033,mixed_fleet,APPLIED,CV_D_chongqing_1|EV_D_chongqing_1,CV_D_chongqing_1|EV_D_chongqing_1,True,,
actual_participation,3478,swap:CV_D_chongqing_1#T1:C040<->EV_D_chongqing_1#T1:C031,mixed_fleet,APPLIED,CV_D_chongqing_1|EV_D_chongqing_1,CV_D_chongqing_1|EV_D_chongqing_1,True,,
actual_participation,3479,swap:CV_D_chongqing_1#T1:C026<->EV_D_chongqing_1#T1:C050,mixed_fleet,APPLIED,CV_D_chongqing_1|EV_D_chongqing_1,CV_D_chongqing_1|EV_D_chongqing_1,True,,
actual_participation,3480,swap:CV_D_chongqing_1#T1:C026<->EV_D_chongqing_1#T1:C043,mixed_fleet,APPLIED,CV_D_chongqing_1|EV_D_chongqing_1,CV_D_chongqing_1|EV_D_chongqing_1,True,,
actual_participation,3481,swap:CV_D_chongqing_1#T1:C026<->EV_D_chongqing_1#T1:C038,mixed_fleet,APPLIED,CV_D_chongqing_1|EV_D_chongqing_1,CV_D_chongqing_1|EV_D_chongqing_1,True,,
actual_participation,3482,swap:CV_D_chongqing_1#T1:C026<->EV_D_chongqing_1#T1:C046,mixed_fleet,APPLIED,CV_D_chongqing_1|EV_D_chongqing_1,CV_D_chongqing_1|EV_D_chongqing_1,True,,
actual_participation,3483,swap:CV_D_chongqing_1#T1:C026<->EV_D_chongqing_1#T1:C029,mixed_fleet,APPLIED,CV_D_chongqing_1|EV_D_chongqing_1,CV_D_chongqing_1|EV_D_chongqing_1,True,,
actual_participation,3484,swap:CV_D_chongqing_1#T1:C026<->EV_D_chongqing_1#T1:C033,mixed_fleet,APPLIED,CV_D_chongqing_1|EV_D_chongqing_1,CV_D_chongqing_1|EV_D_chongqing_1,True,,
actual_participation,3485,swap:CV_D_chongqing_1#T1:C026<->EV_D_chongqing_1#T1:C031,mixed_fleet,APPLIED,CV_D_chongqing_1|EV_D_chongqing_1,CV_D_chongqing_1|EV_D_chongqing_1,True,,
actual_participation,3486,swap:CV_D_chongqing_1#T1:C032<->EV_D_chongqing_1#T1:C050,mixed_fleet,APPLIED,CV_D_chongqing_1|EV_D_chongqing_1,CV_D_chongqing_1|EV_D_chongqing_1,True,,
actual_participation,3487,swap:CV_D_chongqing_1#T1:C032<->EV_D_chongqing_1#T1:C043,mixed_fleet,APPLIED,CV_D_chongqing_1|EV_D_chongqing_1,CV_D_chongqing_1|EV_D_chongqing_1,True,,
actual_participation,3488,swap:CV_D_chongqing_1#T1:C032<->EV_D_chongqing_1#T1:C038,mixed_fleet,APPLIED,CV_D_chongqing_1|EV_D_chongqing_1,CV_D_chongqing_1|EV_D_chongqing_1,True,,
actual_participation,3489,swap:CV_D_chongqing_1#T1:C032<->EV_D_chongqing_1#T1:C046,mixed_fleet,APPLIED,CV_D_chongqing_1|EV_D_chongqing_1,CV_D_chongqing_1|EV_D_chongqing_1,True,,
actual_participation,3490,swap:CV_D_chongqing_1#T1:C032<->EV_D_chongqing_1#T1:C029,mixed_fleet,APPLIED,CV_D_chongqing_1|EV_D_chongqing_1,CV_D_chongqing_1|EV_D_chongqing_1,True,,
actual_participation,3491,swap:CV_D_chongqing_1#T1:C032<->EV_D_chongqing_1#T1:C033,mixed_fleet,APPLIED,CV_D_chongqing_1|EV_D_chongqing_1,CV_D_chongqing_1|EV_D_chongqing_1,True,,
actual_participation,3492,swap:CV_D_chongqing_1#T1:C032<->EV_D_chongqing_1#T1:C031,mixed_fleet,APPLIED,CV_D_chongqing_1|EV_D_chongqing_1,CV_D_chongqing_1|EV_D_chongqing_1,True,,
actual_participation,3493,swap:CV_D_chongqing_2#T1:C023<->CV_D_chongqing_3#T1:C034,relocate,APPLIED,CV_D_chongqing_2|CV_D_chongqing_3,CV_D_chongqing_2|CV_D_chongqing_3,True,,
actual_participation,3494,swap:CV_D_chongqing_2#T1:C023<->CV_D_chongqing_3#T1:C028,relocate,APPLIED,CV_D_chongqing_2|CV_D_chongqing_3,CV_D_chongqing_2|CV_D_chongqing_3,True,,
actual_participation,3495,swap:CV_D_chongqing_2#T1:C023<->CV_D_chongqing_3#T1:C025,relocate,APPLIED,CV_D_chongqing_2|CV_D_chongqing_3,CV_D_chongqing_2|CV_D_chongqing_3,True,,
actual_participation,3496,swap:CV_D_chongqing_2#T1:C023<->CV_D_chongqing_3#T1:C024,relocate,APPLIED,CV_D_chongqing_2|CV_D_chongqing_3,CV_D_chongqing_2|CV_D_chongqing_3,True,,
actual_participation,3497,swap:CV_D_chongqing_2#T1:C023<->CV_D_chongqing_3#T1:C047,relocate,APPLIED,CV_D_chongqing_2|CV_D_chongqing_3,CV_D_chongqing_2|CV_D_chongqing_3,True,,
actual_participation,3498,swap:CV_D_chongqing_2#T1:C044<->CV_D_chongqing_3#T1:C034,relocate,APPLIED,CV_D_chongqing_2|CV_D_chongqing_3,CV_D_chongqing_2|CV_D_chongqing_3,True,,
actual_participation,3499,swap:CV_D_chongqing_2#T1:C044<->CV_D_chongqing_3#T1:C028,relocate,APPLIED,CV_D_chongqing_2|CV_D_chongqing_3,CV_D_chongqing_2|CV_D_chongqing_3,True,,
actual_participation,3500,swap:CV_D_chongqing_2#T1:C044<->CV_D_chongqing_3#T1:C025,relocate,APPLIED,CV_D_chongqing_2|CV_D_chongqing_3,CV_D_chongqing_2|CV_D_chongqing_3,True,,
actual_participation,3501,swap:CV_D_chongqing_2#T1:C044<->CV_D_chongqing_3#T1:C024,relocate,APPLIED,CV_D_chongqing_2|CV_D_chongqing_3,CV_D_chongqing_2|CV_D_chongqing_3,True,,
actual_participation,3502,swap:CV_D_chongqing_2#T1:C044<->CV_D_chongqing_3#T1:C047,relocate,APPLIED,CV_D_chongqing_2|CV_D_chongqing_3,CV_D_chongqing_2|CV_D_chongqing_3,True,,
actual_participation,3503,swap:CV_D_chongqing_2#T1:C022<->CV_D_chongqing_3#T1:C034,relocate,APPLIED,CV_D_chongqing_2|CV_D_chongqing_3,CV_D_chongqing_2|CV_D_chongqing_3,True,,
actual_participation,3504,swap:CV_D_chongqing_2#T1:C022<->CV_D_chongqing_3#T1:C028,relocate,APPLIED,CV_D_chongqing_2|CV_D_chongqing_3,CV_D_chongqing_2|CV_D_chongqing_3,True,,
actual_participation,3505,swap:CV_D_chongqing_2#T1:C022<->CV_D_chongqing_3#T1:C025,relocate,APPLIED,CV_D_chongqing_2|CV_D_chongqing_3,CV_D_chongqing_2|CV_D_chongqing_3,True,,
actual_participation,3506,swap:CV_D_chongqing_2#T1:C022<->CV_D_chongqing_3#T1:C024,relocate,APPLIED,CV_D_chongqing_2|CV_D_chongqing_3,CV_D_chongqing_2|CV_D_chongqing_3,True,,
actual_participation,3507,swap:CV_D_chongqing_2#T1:C022<->CV_D_chongqing_3#T1:C047,relocate,APPLIED,CV_D_chongqing_2|CV_D_chongqing_3,CV_D_chongqing_2|CV_D_chongqing_3,True,,
actual_participation,3508,swap:CV_D_chongqing_2#T1:C023<->CV_D_chongqing_4#T1:C027,relocate,APPLIED,CV_D_chongqing_2|CV_D_chongqing_4,CV_D_chongqing_2|CV_D_chongqing_4,True,,
actual_participation,3509,swap:CV_D_chongqing_2#T1:C023<->CV_D_chongqing_4#T1:C042,relocate,APPLIED,CV_D_chongqing_2|CV_D_chongqing_4,CV_D_chongqing_2|CV_D_chongqing_4,True,,
actual_participation,3510,swap:CV_D_chongqing_2#T1:C023<->CV_D_chongqing_4#T1:C039,relocate,APPLIED,CV_D_chongqing_2|CV_D_chongqing_4,CV_D_chongqing_2|CV_D_chongqing_4,True,,
actual_participation,3511,swap:CV_D_chongqing_2#T1:C023<->CV_D_chongqing_4#T1:C041,relocate,APPLIED,CV_D_chongqing_2|CV_D_chongqing_4,CV_D_chongqing_2|CV_D_chongqing_4,True,,
actual_participation,3512,swap:CV_D_chongqing_2#T1:C023<->CV_D_chongqing_4#T1:C045,relocate,APPLIED,CV_D_chongqing_2|CV_D_chongqing_4,CV_D_chongqing_2|CV_D_chongqing_4,True,,
actual_participation,3513,swap:CV_D_chongqing_2#T1:C023<->CV_D_chongqing_4#T1:C030,relocate,APPLIED,CV_D_chongqing_2|CV_D_chongqing_4,CV_D_chongqing_2|CV_D_chongqing_4,True,,
actual_participation,3514,swap:CV_D_chongqing_2#T1:C023<->CV_D_chongqing_4#T1:C037,relocate,APPLIED,CV_D_chongqing_2|CV_D_chongqing_4,CV_D_chongqing_2|CV_D_chongqing_4,True,,
actual_participation,3515,swap:CV_D_chongqing_2#T1:C044<->CV_D_chongqing_4#T1:C027,relocate,APPLIED,CV_D_chongqing_2|CV_D_chongqing_4,CV_D_chongqing_2|CV_D_chongqing_4,True,,
actual_participation,3516,swap:CV_D_chongqing_2#T1:C044<->CV_D_chongqing_4#T1:C042,relocate,APPLIED,CV_D_chongqing_2|CV_D_chongqing_4,CV_D_chongqing_2|CV_D_chongqing_4,True,,
actual_participation,3517,swap:CV_D_chongqing_2#T1:C044<->CV_D_chongqing_4#T1:C039,relocate,APPLIED,CV_D_chongqing_2|CV_D_chongqing_4,CV_D_chongqing_2|CV_D_chongqing_4,True,,
actual_participation,3518,swap:CV_D_chongqing_2#T1:C044<->CV_D_chongqing_4#T1:C041,relocate,APPLIED,CV_D_chongqing_2|CV_D_chongqing_4,CV_D_chongqing_2|CV_D_chongqing_4,True,,
actual_participation,3519,swap:CV_D_chongqing_2#T1:C044<->CV_D_chongqing_4#T1:C045,relocate,APPLIED,CV_D_chongqing_2|CV_D_chongqing_4,CV_D_chongqing_2|CV_D_chongqing_4,True,,
actual_participation,3520,swap:CV_D_chongqing_2#T1:C044<->CV_D_chongqing_4#T1:C030,relocate,APPLIED,CV_D_chongqing_2|CV_D_chongqing_4,CV_D_chongqing_2|CV_D_chongqing_4,True,,
actual_participation,3521,swap:CV_D_chongqing_2#T1:C044<->CV_D_chongqing_4#T1:C037,relocate,APPLIED,CV_D_chongqing_2|CV_D_chongqing_4,CV_D_chongqing_2|CV_D_chongqing_4,True,,
actual_participation,3522,swap:CV_D_chongqing_2#T1:C022<->CV_D_chongqing_4#T1:C027,relocate,APPLIED,CV_D_chongqing_2|CV_D_chongqing_4,CV_D_chongqing_2|CV_D_chongqing_4,True,,
actual_participation,3523,swap:CV_D_chongqing_2#T1:C022<->CV_D_chongqing_4#T1:C042,relocate,APPLIED,CV_D_chongqing_2|CV_D_chongqing_4,CV_D_chongqing_2|CV_D_chongqing_4,True,,
actual_participation,3524,swap:CV_D_chongqing_2#T1:C022<->CV_D_chongqing_4#T1:C039,relocate,APPLIED,CV_D_chongqing_2|CV_D_chongqing_4,CV_D_chongqing_2|CV_D_chongqing_4,True,,
actual_participation,3525,swap:CV_D_chongqing_2#T1:C022<->CV_D_chongqing_4#T1:C041,relocate,APPLIED,CV_D_chongqing_2|CV_D_chongqing_4,CV_D_chongqing_2|CV_D_chongqing_4,True,,
actual_participation,3526,swap:CV_D_chongqing_2#T1:C022<->CV_D_chongqing_4#T1:C045,relocate,APPLIED,CV_D_chongqing_2|CV_D_chongqing_4,CV_D_chongqing_2|CV_D_chongqing_4,True,,
actual_participation,3527,swap:CV_D_chongqing_2#T1:C022<->CV_D_chongqing_4#T1:C030,relocate,APPLIED,CV_D_chongqing_2|CV_D_chongqing_4,CV_D_chongqing_2|CV_D_chongqing_4,True,,
actual_participation,3528,swap:CV_D_chongqing_2#T1:C022<->CV_D_chongqing_4#T1:C037,relocate,APPLIED,CV_D_chongqing_2|CV_D_chongqing_4,CV_D_chongqing_2|CV_D_chongqing_4,True,,
actual_participation,3529,swap:CV_D_chongqing_2#T1:C023<->EV_D_chengdu_1#T1:C009,depot_collaboration,APPLIED,CV_D_chongqing_2|EV_D_chengdu_1,CV_D_chongqing_2|EV_D_chengdu_1,True,,
actual_participation,3530,swap:CV_D_chongqing_2#T1:C023<->EV_D_chengdu_1#T1:C013,depot_collaboration,APPLIED,CV_D_chongqing_2|EV_D_chengdu_1,CV_D_chongqing_2|EV_D_chengdu_1,True,,
actual_participation,3531,swap:CV_D_chongqing_2#T1:C023<->EV_D_chengdu_1#T1:C015,depot_collaboration,APPLIED,CV_D_chongqing_2|EV_D_chengdu_1,CV_D_chongqing_2|EV_D_chengdu_1,True,,
actual_participation,3532,swap:CV_D_chongqing_2#T1:C023<->EV_D_chengdu_1#T1:C007,depot_collaboration,APPLIED,CV_D_chongqing_2|EV_D_chengdu_1,CV_D_chongqing_2|EV_D_chengdu_1,True,,
actual_participation,3533,swap:CV_D_chongqing_2#T1:C023<->EV_D_chengdu_1#T1:C012,depot_collaboration,APPLIED,CV_D_chongqing_2|EV_D_chengdu_1,CV_D_chongqing_2|EV_D_chengdu_1,True,,
actual_participation,3534,swap:CV_D_chongqing_2#T1:C023<->EV_D_chengdu_1#T1:C011,depot_collaboration,APPLIED,CV_D_chongqing_2|EV_D_chengdu_1,CV_D_chongqing_2|EV_D_chengdu_1,True,,
actual_participation,3535,swap:CV_D_chongqing_2#T1:C044<->EV_D_chengdu_1#T1:C009,depot_collaboration,APPLIED,CV_D_chongqing_2|EV_D_chengdu_1,CV_D_chongqing_2|EV_D_chengdu_1,True,,
actual_participation,3536,swap:CV_D_chongqing_2#T1:C044<->EV_D_chengdu_1#T1:C013,depot_collaboration,APPLIED,CV_D_chongqing_2|EV_D_chengdu_1,CV_D_chongqing_2|EV_D_chengdu_1,True,,
actual_participation,3537,swap:CV_D_chongqing_2#T1:C044<->EV_D_chengdu_1#T1:C015,depot_collaboration,APPLIED,CV_D_chongqing_2|EV_D_chengdu_1,CV_D_chongqing_2|EV_D_chengdu_1,True,,
actual_participation,3538,swap:CV_D_chongqing_2#T1:C044<->EV_D_chengdu_1#T1:C007,depot_collaboration,APPLIED,CV_D_chongqing_2|EV_D_chengdu_1,CV_D_chongqing_2|EV_D_chengdu_1,True,,
actual_participation,3539,swap:CV_D_chongqing_2#T1:C044<->EV_D_chengdu_1#T1:C012,depot_collaboration,APPLIED,CV_D_chongqing_2|EV_D_chengdu_1,CV_D_chongqing_2|EV_D_chengdu_1,True,,
actual_participation,3540,swap:CV_D_chongqing_2#T1:C044<->EV_D_chengdu_1#T1:C011,depot_collaboration,APPLIED,CV_D_chongqing_2|EV_D_chengdu_1,CV_D_chongqing_2|EV_D_chengdu_1,True,,
actual_participation,3541,swap:CV_D_chongqing_2#T1:C022<->EV_D_chengdu_1#T1:C009,depot_collaboration,APPLIED,CV_D_chongqing_2|EV_D_chengdu_1,CV_D_chongqing_2|EV_D_chengdu_1,True,,
actual_participation,3542,swap:CV_D_chongqing_2#T1:C022<->EV_D_chengdu_1#T1:C013,depot_collaboration,APPLIED,CV_D_chongqing_2|EV_D_chengdu_1,CV_D_chongqing_2|EV_D_chengdu_1,True,,
actual_participation,3543,swap:CV_D_chongqing_2#T1:C022<->EV_D_chengdu_1#T1:C015,depot_collaboration,APPLIED,CV_D_chongqing_2|EV_D_chengdu_1,CV_D_chongqing_2|EV_D_chengdu_1,True,,
actual_participation,3544,swap:CV_D_chongqing_2#T1:C022<->EV_D_chengdu_1#T1:C007,depot_collaboration,APPLIED,CV_D_chongqing_2|EV_D_chengdu_1,CV_D_chongqing_2|EV_D_chengdu_1,True,,
actual_participation,3545,swap:CV_D_chongqing_2#T1:C022<->EV_D_chengdu_1#T1:C012,depot_collaboration,APPLIED,CV_D_chongqing_2|EV_D_chengdu_1,CV_D_chongqing_2|EV_D_chengdu_1,True,,
actual_participation,3546,swap:CV_D_chongqing_2#T1:C022<->EV_D_chengdu_1#T1:C011,depot_collaboration,APPLIED,CV_D_chongqing_2|EV_D_chengdu_1,CV_D_chongqing_2|EV_D_chengdu_1,True,,
actual_participation,3547,swap:CV_D_chongqing_2#T1:C023<->EV_D_chongqing_1#T1:C050,mixed_fleet,APPLIED,CV_D_chongqing_2|EV_D_chongqing_1,CV_D_chongqing_2|EV_D_chongqing_1,True,,
actual_participation,3548,swap:CV_D_chongqing_2#T1:C023<->EV_D_chongqing_1#T1:C043,mixed_fleet,APPLIED,CV_D_chongqing_2|EV_D_chongqing_1,CV_D_chongqing_2|EV_D_chongqing_1,True,,
actual_participation,3549,swap:CV_D_chongqing_2#T1:C023<->EV_D_chongqing_1#T1:C038,mixed_fleet,APPLIED,CV_D_chongqing_2|EV_D_chongqing_1,CV_D_chongqing_2|EV_D_chongqing_1,True,,
actual_participation,3550,swap:CV_D_chongqing_2#T1:C023<->EV_D_chongqing_1#T1:C046,mixed_fleet,APPLIED,CV_D_chongqing_2|EV_D_chongqing_1,CV_D_chongqing_2|EV_D_chongqing_1,True,,
actual_participation,3551,swap:CV_D_chongqing_2#T1:C023<->EV_D_chongqing_1#T1:C029,mixed_fleet,APPLIED,CV_D_chongqing_2|EV_D_chongqing_1,CV_D_chongqing_2|EV_D_chongqing_1,True,,
actual_participation,3552,swap:CV_D_chongqing_2#T1:C023<->EV_D_chongqing_1#T1:C033,mixed_fleet,APPLIED,CV_D_chongqing_2|EV_D_chongqing_1,CV_D_chongqing_2|EV_D_chongqing_1,True,,
actual_participation,3553,swap:CV_D_chongqing_2#T1:C023<->EV_D_chongqing_1#T1:C031,mixed_fleet,APPLIED,CV_D_chongqing_2|EV_D_chongqing_1,CV_D_chongqing_2|EV_D_chongqing_1,True,,
actual_participation,3554,swap:CV_D_chongqing_2#T1:C044<->EV_D_chongqing_1#T1:C050,mixed_fleet,APPLIED,CV_D_chongqing_2|EV_D_chongqing_1,CV_D_chongqing_2|EV_D_chongqing_1,True,,
actual_participation,3555,swap:CV_D_chongqing_2#T1:C044<->EV_D_chongqing_1#T1:C043,mixed_fleet,APPLIED,CV_D_chongqing_2|EV_D_chongqing_1,CV_D_chongqing_2|EV_D_chongqing_1,True,,
actual_participation,3556,swap:CV_D_chongqing_2#T1:C044<->EV_D_chongqing_1#T1:C038,mixed_fleet,APPLIED,CV_D_chongqing_2|EV_D_chongqing_1,CV_D_chongqing_2|EV_D_chongqing_1,True,,
actual_participation,3557,swap:CV_D_chongqing_2#T1:C044<->EV_D_chongqing_1#T1:C046,mixed_fleet,APPLIED,CV_D_chongqing_2|EV_D_chongqing_1,CV_D_chongqing_2|EV_D_chongqing_1,True,,
actual_participation,3558,swap:CV_D_chongqing_2#T1:C044<->EV_D_chongqing_1#T1:C029,mixed_fleet,APPLIED,CV_D_chongqing_2|EV_D_chongqing_1,CV_D_chongqing_2|EV_D_chongqing_1,True,,
actual_participation,3559,swap:CV_D_chongqing_2#T1:C044<->EV_D_chongqing_1#T1:C033,mixed_fleet,APPLIED,CV_D_chongqing_2|EV_D_chongqing_1,CV_D_chongqing_2|EV_D_chongqing_1,True,,
actual_participation,3560,swap:CV_D_chongqing_2#T1:C044<->EV_D_chongqing_1#T1:C031,mixed_fleet,APPLIED,CV_D_chongqing_2|EV_D_chongqing_1,CV_D_chongqing_2|EV_D_chongqing_1,True,,
actual_participation,3561,swap:CV_D_chongqing_2#T1:C022<->EV_D_chongqing_1#T1:C050,mixed_fleet,APPLIED,CV_D_chongqing_2|EV_D_chongqing_1,CV_D_chongqing_2|EV_D_chongqing_1,True,,
actual_participation,3562,swap:CV_D_chongqing_2#T1:C022<->EV_D_chongqing_1#T1:C043,mixed_fleet,APPLIED,CV_D_chongqing_2|EV_D_chongqing_1,CV_D_chongqing_2|EV_D_chongqing_1,True,,
actual_participation,3563,swap:CV_D_chongqing_2#T1:C022<->EV_D_chongqing_1#T1:C038,mixed_fleet,APPLIED,CV_D_chongqing_2|EV_D_chongqing_1,CV_D_chongqing_2|EV_D_chongqing_1,True,,
actual_participation,3564,swap:CV_D_chongqing_2#T1:C022<->EV_D_chongqing_1#T1:C046,mixed_fleet,APPLIED,CV_D_chongqing_2|EV_D_chongqing_1,CV_D_chongqing_2|EV_D_chongqing_1,True,,
actual_participation,3565,swap:CV_D_chongqing_2#T1:C022<->EV_D_chongqing_1#T1:C029,mixed_fleet,APPLIED,CV_D_chongqing_2|EV_D_chongqing_1,CV_D_chongqing_2|EV_D_chongqing_1,True,,
actual_participation,3566,swap:CV_D_chongqing_2#T1:C022<->EV_D_chongqing_1#T1:C033,mixed_fleet,APPLIED,CV_D_chongqing_2|EV_D_chongqing_1,CV_D_chongqing_2|EV_D_chongqing_1,True,,
actual_participation,3567,swap:CV_D_chongqing_2#T1:C022<->EV_D_chongqing_1#T1:C031,mixed_fleet,APPLIED,CV_D_chongqing_2|EV_D_chongqing_1,CV_D_chongqing_2|EV_D_chongqing_1,True,,
actual_participation,3568,swap:CV_D_chongqing_3#T1:C034<->CV_D_chongqing_4#T1:C027,relocate,APPLIED,CV_D_chongqing_3|CV_D_chongqing_4,CV_D_chongqing_3|CV_D_chongqing_4,True,,
actual_participation,3569,swap:CV_D_chongqing_3#T1:C034<->CV_D_chongqing_4#T1:C042,relocate,APPLIED,CV_D_chongqing_3|CV_D_chongqing_4,CV_D_chongqing_3|CV_D_chongqing_4,True,,
actual_participation,3570,swap:CV_D_chongqing_3#T1:C034<->CV_D_chongqing_4#T1:C039,relocate,APPLIED,CV_D_chongqing_3|CV_D_chongqing_4,CV_D_chongqing_3|CV_D_chongqing_4,True,,
actual_participation,3571,swap:CV_D_chongqing_3#T1:C034<->CV_D_chongqing_4#T1:C041,relocate,APPLIED,CV_D_chongqing_3|CV_D_chongqing_4,CV_D_chongqing_3|CV_D_chongqing_4,True,,
actual_participation,3572,swap:CV_D_chongqing_3#T1:C034<->CV_D_chongqing_4#T1:C045,relocate,APPLIED,CV_D_chongqing_3|CV_D_chongqing_4,CV_D_chongqing_3|CV_D_chongqing_4,True,,
actual_participation,3573,swap:CV_D_chongqing_3#T1:C034<->CV_D_chongqing_4#T1:C030,relocate,APPLIED,CV_D_chongqing_3|CV_D_chongqing_4,CV_D_chongqing_3|CV_D_chongqing_4,True,,
actual_participation,3574,swap:CV_D_chongqing_3#T1:C034<->CV_D_chongqing_4#T1:C037,relocate,APPLIED,CV_D_chongqing_3|CV_D_chongqing_4,CV_D_chongqing_3|CV_D_chongqing_4,True,,
actual_participation,3575,swap:CV_D_chongqing_3#T1:C028<->CV_D_chongqing_4#T1:C027,relocate,APPLIED,CV_D_chongqing_3|CV_D_chongqing_4,CV_D_chongqing_3|CV_D_chongqing_4,True,,
actual_participation,3576,swap:CV_D_chongqing_3#T1:C028<->CV_D_chongqing_4#T1:C042,relocate,APPLIED,CV_D_chongqing_3|CV_D_chongqing_4,CV_D_chongqing_3|CV_D_chongqing_4,True,,
actual_participation,3577,swap:CV_D_chongqing_3#T1:C028<->CV_D_chongqing_4#T1:C039,relocate,APPLIED,CV_D_chongqing_3|CV_D_chongqing_4,CV_D_chongqing_3|CV_D_chongqing_4,True,,
actual_participation,3578,swap:CV_D_chongqing_3#T1:C028<->CV_D_chongqing_4#T1:C041,relocate,APPLIED,CV_D_chongqing_3|CV_D_chongqing_4,CV_D_chongqing_3|CV_D_chongqing_4,True,,
actual_participation,3579,swap:CV_D_chongqing_3#T1:C028<->CV_D_chongqing_4#T1:C045,relocate,APPLIED,CV_D_chongqing_3|CV_D_chongqing_4,CV_D_chongqing_3|CV_D_chongqing_4,True,,
actual_participation,3580,swap:CV_D_chongqing_3#T1:C028<->CV_D_chongqing_4#T1:C030,relocate,APPLIED,CV_D_chongqing_3|CV_D_chongqing_4,CV_D_chongqing_3|CV_D_chongqing_4,True,,
actual_participation,3581,swap:CV_D_chongqing_3#T1:C028<->CV_D_chongqing_4#T1:C037,relocate,APPLIED,CV_D_chongqing_3|CV_D_chongqing_4,CV_D_chongqing_3|CV_D_chongqing_4,True,,
actual_participation,3582,swap:CV_D_chongqing_3#T1:C025<->CV_D_chongqing_4#T1:C027,relocate,APPLIED,CV_D_chongqing_3|CV_D_chongqing_4,CV_D_chongqing_3|CV_D_chongqing_4,True,,
actual_participation,3583,swap:CV_D_chongqing_3#T1:C025<->CV_D_chongqing_4#T1:C042,relocate,APPLIED,CV_D_chongqing_3|CV_D_chongqing_4,CV_D_chongqing_3|CV_D_chongqing_4,True,,
actual_participation,3584,swap:CV_D_chongqing_3#T1:C025<->CV_D_chongqing_4#T1:C039,relocate,APPLIED,CV_D_chongqing_3|CV_D_chongqing_4,CV_D_chongqing_3|CV_D_chongqing_4,True,,
actual_participation,3585,swap:CV_D_chongqing_3#T1:C025<->CV_D_chongqing_4#T1:C041,relocate,APPLIED,CV_D_chongqing_3|CV_D_chongqing_4,CV_D_chongqing_3|CV_D_chongqing_4,True,,
actual_participation,3586,swap:CV_D_chongqing_3#T1:C025<->CV_D_chongqing_4#T1:C045,relocate,APPLIED,CV_D_chongqing_3|CV_D_chongqing_4,CV_D_chongqing_3|CV_D_chongqing_4,True,,
actual_participation,3587,swap:CV_D_chongqing_3#T1:C025<->CV_D_chongqing_4#T1:C030,relocate,APPLIED,CV_D_chongqing_3|CV_D_chongqing_4,CV_D_chongqing_3|CV_D_chongqing_4,True,,
actual_participation,3588,swap:CV_D_chongqing_3#T1:C025<->CV_D_chongqing_4#T1:C037,relocate,APPLIED,CV_D_chongqing_3|CV_D_chongqing_4,CV_D_chongqing_3|CV_D_chongqing_4,True,,
actual_participation,3589,swap:CV_D_chongqing_3#T1:C024<->CV_D_chongqing_4#T1:C027,relocate,APPLIED,CV_D_chongqing_3|CV_D_chongqing_4,CV_D_chongqing_3|CV_D_chongqing_4,True,,
actual_participation,3590,swap:CV_D_chongqing_3#T1:C024<->CV_D_chongqing_4#T1:C042,relocate,APPLIED,CV_D_chongqing_3|CV_D_chongqing_4,CV_D_chongqing_3|CV_D_chongqing_4,True,,
actual_participation,3591,swap:CV_D_chongqing_3#T1:C024<->CV_D_chongqing_4#T1:C039,relocate,APPLIED,CV_D_chongqing_3|CV_D_chongqing_4,CV_D_chongqing_3|CV_D_chongqing_4,True,,
actual_participation,3592,swap:CV_D_chongqing_3#T1:C024<->CV_D_chongqing_4#T1:C041,relocate,APPLIED,CV_D_chongqing_3|CV_D_chongqing_4,CV_D_chongqing_3|CV_D_chongqing_4,True,,
